               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,           0.0062338,           0.0052595,           0.0018849,             0.65802,             0.68145,             0.69317,             0.46911,            0.011306,           0.0034341,           0.0049573,           0.0021009,           0.0021009,           0.0021009
                 155,           0.0062476,           0.0052966,           0.0017235,             0.64897,             0.65792,             0.69785,             0.47254,            0.010961,           0.0035388,           0.0051242,           0.0020928,           0.0020928,           0.0020928
                 156,           0.0062791,           0.0052769,           0.0017834,             0.61245,             0.72083,             0.69581,             0.46923,            0.010765,           0.0035568,            0.005323,           0.0020847,           0.0020847,           0.0020847
                 157,           0.0061673,             0.00524,           0.0016387,             0.60416,             0.65417,             0.67061,               0.456,            0.011584,           0.0034768,           0.0058759,           0.0020766,           0.0020766,           0.0020766
                 158,            0.006338,           0.0052872,           0.0016369,             0.72017,             0.59948,             0.70647,             0.48573,            0.010713,           0.0035462,           0.0051821,           0.0020685,           0.0020685,           0.0020685
                 159,            0.006135,           0.0052313,           0.0016439,             0.66579,             0.65151,              0.7148,              0.4865,            0.010652,           0.0035435,           0.0050603,           0.0020604,           0.0020604,           0.0020604
                 160,           0.0061909,           0.0051512,           0.0017021,               0.726,             0.63333,             0.71173,             0.48702,            0.010757,           0.0035985,           0.0046895,           0.0020523,           0.0020523,           0.0020523
                 161,           0.0062173,           0.0053147,           0.0016013,             0.64494,             0.62083,             0.69795,             0.49281,            0.010944,            0.003533,           0.0051025,           0.0020442,           0.0020442,           0.0020442
                 162,           0.0062197,           0.0053344,           0.0016687,             0.58213,               0.625,             0.67481,             0.46713,            0.010768,            0.003563,           0.0056097,           0.0020361,           0.0020361,           0.0020361
                 163,           0.0060926,           0.0052052,           0.0017428,             0.65133,               0.675,              0.6794,             0.46619,            0.010928,           0.0035112,           0.0055243,            0.002028,            0.002028,            0.002028
                 164,            0.006148,            0.005333,           0.0016135,             0.62279,             0.66667,             0.68682,             0.47765,            0.011639,           0.0034537,           0.0056278,           0.0020199,           0.0020199,           0.0020199
                 165,           0.0061157,              0.0054,           0.0016815,             0.64078,             0.68411,             0.71387,             0.49469,            0.011244,           0.0034503,           0.0051203,           0.0020118,           0.0020118,           0.0020118
                 166,           0.0059242,           0.0052973,           0.0016109,             0.69853,             0.70056,             0.72649,             0.50623,            0.011308,           0.0035007,            0.004626,           0.0020037,           0.0020037,           0.0020037
                 167,           0.0060687,           0.0052276,           0.0014556,             0.69721,                0.75,             0.74981,             0.51964,            0.011129,           0.0034567,           0.0045635,           0.0019956,           0.0019956,           0.0019956
                 168,           0.0060343,            0.005262,           0.0015017,             0.62816,             0.68205,             0.70285,             0.48901,            0.010989,           0.0035408,            0.005571,           0.0019875,           0.0019875,           0.0019875
                 169,           0.0060522,           0.0052245,           0.0015088,               0.668,             0.62917,             0.70188,             0.47528,            0.011042,           0.0035542,           0.0055187,           0.0019794,           0.0019794,           0.0019794
                 170,           0.0058974,           0.0051302,           0.0014985,             0.59697,             0.60935,             0.65233,             0.45153,            0.011202,           0.0035012,           0.0062516,           0.0019713,           0.0019713,           0.0019713
                 171,           0.0060534,           0.0052846,           0.0015411,             0.64733,             0.70641,             0.71774,              0.4974,            0.011296,           0.0034372,             0.00518,           0.0019632,           0.0019632,           0.0019632
                 172,           0.0060927,           0.0051377,           0.0014328,             0.62187,             0.70548,             0.71608,             0.49185,             0.01097,           0.0035743,           0.0052893,           0.0019551,           0.0019551,           0.0019551
                 173,           0.0059638,           0.0052911,           0.0016507,             0.67076,             0.67386,             0.70579,             0.48665,            0.011516,           0.0034214,           0.0050277,           0.0019471,           0.0019471,           0.0019471
                 174,           0.0059104,           0.0052407,           0.0016876,             0.74502,             0.67083,             0.72693,             0.49949,            0.011142,           0.0035107,           0.0044234,            0.001939,            0.001939,            0.001939
                 175,           0.0059905,           0.0051578,           0.0014039,             0.68454,             0.69583,             0.70867,             0.49124,            0.010881,           0.0035119,           0.0046498,           0.0019309,           0.0019309,           0.0019309
                 176,           0.0060678,           0.0051931,           0.0016011,             0.68778,              0.6875,             0.70469,             0.48926,            0.011565,           0.0033827,            0.004964,           0.0019228,           0.0019228,           0.0019228
                 177,            0.006006,           0.0053416,            0.001518,             0.65107,             0.72968,             0.72339,             0.50634,            0.010884,           0.0035214,           0.0047324,           0.0019147,           0.0019147,           0.0019147
                 178,           0.0058814,           0.0052343,           0.0013506,             0.64409,             0.67112,             0.70071,             0.49268,            0.010911,           0.0034966,           0.0051125,           0.0019066,           0.0019066,           0.0019066
                 179,           0.0060739,           0.0052002,           0.0016336,             0.63367,             0.67283,             0.68928,             0.49333,            0.011209,            0.003506,           0.0052287,           0.0018985,           0.0018985,           0.0018985
                 180,            0.005973,           0.0052097,           0.0015392,             0.61274,              0.6875,              0.6732,             0.47733,            0.010821,            0.003448,            0.005771,           0.0018904,           0.0018904,           0.0018904
                 181,           0.0058084,           0.0050187,           0.0017644,             0.61275,               0.675,             0.68391,             0.46611,            0.010898,           0.0035113,           0.0054705,           0.0018823,           0.0018823,           0.0018823
                 182,            0.005852,           0.0052025,           0.0015277,             0.61809,             0.69167,             0.69911,             0.49207,            0.011032,           0.0035572,            0.004823,           0.0018742,           0.0018742,           0.0018742
                 183,           0.0059275,           0.0052201,           0.0015636,             0.64523,              0.7125,             0.70675,             0.48889,            0.011012,           0.0035798,           0.0049999,           0.0018661,           0.0018661,           0.0018661
                 184,           0.0059387,           0.0051559,           0.0013816,             0.67588,             0.64167,             0.70727,             0.49368,            0.011126,           0.0035807,           0.0048121,            0.001858,            0.001858,            0.001858
                 185,           0.0058493,           0.0051796,           0.0014341,             0.65866,             0.70833,             0.70185,             0.48279,            0.010971,           0.0035335,           0.0050899,           0.0018499,           0.0018499,           0.0018499
                 186,           0.0059672,            0.005215,           0.0013639,             0.66411,             0.72083,             0.70311,             0.48256,            0.011062,           0.0035933,           0.0048781,           0.0018418,           0.0018418,           0.0018418
                 187,           0.0060268,           0.0052272,           0.0013928,             0.70166,             0.66782,             0.69422,             0.47655,            0.011484,           0.0035662,           0.0049591,           0.0018337,           0.0018337,           0.0018337
                 188,           0.0059016,           0.0051207,           0.0014832,             0.61136,             0.69714,             0.67981,             0.46467,            0.011223,           0.0035747,           0.0053986,           0.0018256,           0.0018256,           0.0018256
                 189,           0.0058247,           0.0051148,           0.0014084,             0.58381,                 0.7,             0.66032,             0.45005,            0.011225,           0.0035631,           0.0055805,           0.0018175,           0.0018175,           0.0018175
                 190,           0.0059325,           0.0051595,           0.0014333,             0.65417,               0.725,             0.68273,             0.47368,            0.011179,           0.0036098,           0.0051899,           0.0018094,           0.0018094,           0.0018094
                 191,           0.0057933,           0.0050778,            0.001297,             0.61948,             0.71249,             0.66431,             0.45528,            0.010902,           0.0035846,           0.0055556,           0.0018013,           0.0018013,           0.0018013
                 192,           0.0056065,           0.0050907,            0.001335,              0.6494,             0.70753,             0.67374,             0.46021,            0.010981,           0.0035643,           0.0058104,           0.0017932,           0.0017932,           0.0017932
                 193,           0.0058073,           0.0050507,           0.0013903,             0.66079,             0.69167,             0.68493,             0.46883,            0.010969,           0.0035508,           0.0057532,           0.0017851,           0.0017851,           0.0017851
                 194,           0.0056693,           0.0050099,           0.0013319,              0.6138,             0.68333,             0.67383,             0.46529,            0.010732,           0.0035895,           0.0061116,            0.001777,            0.001777,            0.001777
                 195,           0.0057717,           0.0050888,           0.0014116,             0.60881,             0.67375,             0.65762,             0.45779,            0.010879,           0.0035579,           0.0058878,           0.0017689,           0.0017689,           0.0017689
                 196,            0.005793,           0.0049988,           0.0013257,             0.61278,             0.70417,             0.67252,             0.45655,            0.011059,           0.0036017,            0.005614,           0.0017608,           0.0017608,           0.0017608
                 197,           0.0056752,           0.0050904,           0.0012597,             0.59814,               0.675,             0.67333,             0.45784,            0.011058,           0.0035629,           0.0059715,           0.0017527,           0.0017527,           0.0017527
                 198,           0.0057699,           0.0049484,           0.0012921,             0.61759,             0.65839,             0.65755,             0.44232,            0.010962,           0.0035781,           0.0064196,           0.0017446,           0.0017446,           0.0017446
                 199,           0.0056998,           0.0048707,           0.0013691,             0.61788,             0.62917,             0.64843,             0.44949,            0.010908,           0.0036015,           0.0061347,           0.0017365,           0.0017365,           0.0017365
                 200,           0.0055895,           0.0049813,           0.0015322,             0.58309,             0.64167,             0.67184,             0.46166,             0.01117,           0.0035789,           0.0056959,           0.0017284,           0.0017284,           0.0017284
                 201,           0.0055888,           0.0050381,           0.0012472,             0.63876,             0.63333,             0.68157,             0.46299,            0.010735,           0.0036309,           0.0056574,           0.0017203,           0.0017203,           0.0017203
                 202,           0.0055964,           0.0049481,           0.0012635,             0.62557,             0.66606,              0.6835,             0.46322,            0.011028,           0.0036218,           0.0056964,           0.0017122,           0.0017122,           0.0017122
                 203,           0.0056619,           0.0050115,           0.0013157,             0.62204,             0.65339,             0.66293,             0.45077,            0.010905,           0.0036166,            0.005827,           0.0017041,           0.0017041,           0.0017041
                 204,           0.0057251,           0.0051541,            0.001204,             0.63066,                0.65,             0.66267,             0.45996,             0.01085,           0.0036348,            0.006004,            0.001696,            0.001696,            0.001696
                 205,           0.0057554,           0.0050009,           0.0011492,             0.67087,             0.62083,             0.67522,             0.47106,            0.010643,           0.0036431,           0.0059026,           0.0016879,           0.0016879,           0.0016879
                 206,           0.0057403,           0.0050405,            0.001236,             0.59847,             0.65903,             0.69072,             0.46974,             0.01098,           0.0036282,           0.0056492,           0.0016798,           0.0016798,           0.0016798
                 207,           0.0055463,           0.0049735,            0.001411,             0.66994,             0.62917,             0.68996,             0.48016,            0.010829,           0.0037038,            0.005255,           0.0016717,           0.0016717,           0.0016717
                 208,           0.0056437,           0.0051035,           0.0011509,             0.61629,              0.6492,             0.68113,             0.46901,            0.010773,           0.0036954,           0.0057199,           0.0016636,           0.0016636,           0.0016636
                 209,           0.0055177,           0.0049476,           0.0013054,             0.59193,             0.63884,             0.68361,             0.46716,            0.010861,           0.0037026,           0.0060694,           0.0016555,           0.0016555,           0.0016555
                 210,           0.0055725,           0.0051737,           0.0012256,             0.61101,             0.65587,              0.6718,             0.46488,            0.010815,           0.0037282,           0.0058308,           0.0016474,           0.0016474,           0.0016474
                 211,           0.0055344,           0.0048143,           0.0010726,              0.6239,             0.68263,             0.66925,              0.4642,            0.010879,           0.0037257,           0.0059967,           0.0016393,           0.0016393,           0.0016393
                 212,           0.0055617,           0.0049214,           0.0011317,             0.64671,             0.67833,             0.68753,              0.4808,            0.010843,           0.0037147,           0.0057375,           0.0016312,           0.0016312,           0.0016312
                 213,           0.0055642,           0.0050484,           0.0013596,             0.59079,             0.66041,             0.67174,             0.46607,            0.010688,            0.003692,           0.0059483,           0.0016231,           0.0016231,           0.0016231
                 214,           0.0055977,           0.0050542,           0.0013145,             0.61267,                0.65,             0.68867,             0.47728,            0.010665,           0.0036634,           0.0058574,            0.001615,            0.001615,            0.001615
                 215,           0.0054226,           0.0049522,           0.0012687,             0.62121,             0.65417,             0.67192,             0.47412,            0.010628,            0.003669,           0.0060594,           0.0016069,           0.0016069,           0.0016069
                 216,           0.0054961,           0.0049667,           0.0010442,             0.60874,             0.66852,             0.66281,             0.46315,            0.010634,           0.0036688,           0.0060956,           0.0015988,           0.0015988,           0.0015988
                 217,           0.0054479,           0.0050278,           0.0013005,             0.62219,             0.69172,             0.67504,              0.4708,            0.010721,           0.0036502,           0.0059133,           0.0015907,           0.0015907,           0.0015907
                 218,           0.0054631,           0.0049854,           0.0012009,             0.61262,             0.66939,             0.67785,             0.47799,            0.010829,           0.0036921,           0.0058466,           0.0015826,           0.0015826,           0.0015826
                 219,           0.0053781,            0.004861,           0.0011193,             0.62989,             0.67891,             0.69545,             0.48886,            0.010896,           0.0037432,           0.0055981,           0.0015745,           0.0015745,           0.0015745
                 220,            0.005541,            0.004908,           0.0011794,             0.59455,             0.66473,             0.68009,             0.47662,            0.010756,           0.0037602,           0.0058176,           0.0015664,           0.0015664,           0.0015664
                 221,           0.0053746,            0.004981,           0.0011656,             0.58992,             0.66373,             0.68273,             0.47362,            0.010924,            0.003728,             0.00591,           0.0015583,           0.0015583,           0.0015583
                 222,           0.0053986,           0.0050086,           0.0010922,             0.58368,             0.65359,             0.66704,             0.46474,            0.010719,           0.0037302,           0.0064436,           0.0015502,           0.0015502,           0.0015502
                 223,           0.0054504,           0.0051087,           0.0011835,             0.59379,             0.67041,             0.66609,             0.45852,            0.010955,           0.0037068,            0.006417,           0.0015421,           0.0015421,           0.0015421
                 224,           0.0053561,           0.0047058,           0.0010882,             0.60737,             0.64167,             0.66707,             0.45934,            0.010807,           0.0037515,           0.0066531,            0.001534,            0.001534,            0.001534
                 225,           0.0053748,           0.0050211,           0.0011833,             0.58585,             0.64044,             0.67371,             0.46365,            0.010837,           0.0037314,           0.0061167,           0.0015259,           0.0015259,           0.0015259
                 226,           0.0053977,             0.00499,           0.0011755,             0.62937,             0.63636,             0.68072,             0.46641,            0.010959,           0.0036668,           0.0059573,           0.0015178,           0.0015178,           0.0015178
                 227,           0.0052124,           0.0048005,           0.0010755,             0.58952,             0.63333,             0.66015,             0.45871,            0.010923,           0.0036298,           0.0064353,           0.0015097,           0.0015097,           0.0015097
