               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,           0.0082223,           0.0082741,           0.0049914,             0.67872,             0.63333,             0.67598,             0.44111,            0.011736,           0.0034103,           0.0042474,             0.00237,             0.00237,             0.00237
                 156,            0.008096,           0.0081738,            0.005137,             0.57345,             0.68639,             0.64789,             0.41661,            0.013194,           0.0034869,           0.0044679,           0.0023637,           0.0023637,           0.0023637
                 157,           0.0080516,           0.0082371,           0.0050084,             0.55583,             0.69167,             0.68705,             0.45492,            0.011466,           0.0034372,           0.0041803,           0.0023574,           0.0023574,           0.0023574
                 158,           0.0080931,           0.0083997,           0.0050369,             0.70188,             0.64272,             0.67111,             0.44378,             0.01161,           0.0033949,           0.0045065,           0.0023511,           0.0023511,           0.0023511
                 159,           0.0080146,           0.0081624,             0.00507,             0.67595,              0.6625,             0.66379,             0.43522,            0.011843,           0.0034118,           0.0043473,           0.0023448,           0.0023448,           0.0023448
                 160,           0.0080692,           0.0081709,           0.0051767,             0.62912,             0.64583,             0.67504,             0.44347,            0.011694,           0.0034097,           0.0042792,           0.0023385,           0.0023385,           0.0023385
                 161,           0.0081238,           0.0082432,           0.0048655,             0.59183,             0.66667,             0.67674,             0.44239,            0.011883,           0.0033996,            0.004353,           0.0023322,           0.0023322,           0.0023322
                 162,           0.0079126,           0.0082771,           0.0048847,             0.68853,               0.625,              0.6744,              0.4497,            0.011479,           0.0033825,           0.0043662,           0.0023259,           0.0023259,           0.0023259
                 163,           0.0082783,           0.0085314,            0.004956,             0.75223,             0.60586,              0.7006,             0.46966,            0.012124,           0.0033129,             0.00431,           0.0023196,           0.0023196,           0.0023196
                 164,           0.0080156,           0.0082351,           0.0048854,              0.6113,             0.74167,             0.65569,             0.42946,            0.012453,           0.0033171,           0.0045896,           0.0023133,           0.0023133,           0.0023133
                 165,           0.0081889,           0.0083981,            0.005031,             0.65862,              0.6375,             0.67686,             0.44042,            0.011702,           0.0034115,           0.0042935,            0.002307,            0.002307,            0.002307
                 166,           0.0081507,           0.0084735,           0.0049996,             0.63919,             0.64583,             0.66795,             0.43943,            0.011878,           0.0033295,           0.0044559,           0.0023007,           0.0023007,           0.0023007
                 167,           0.0081959,           0.0081754,           0.0048787,             0.72064,             0.61942,             0.67714,             0.43964,            0.011814,            0.003367,           0.0043594,           0.0022944,           0.0022944,           0.0022944
                 168,           0.0080701,           0.0083657,           0.0049384,             0.57015,             0.69583,             0.66001,             0.43775,            0.012357,           0.0033328,             0.00452,           0.0022881,           0.0022881,           0.0022881
                 169,           0.0079526,           0.0082307,           0.0050769,             0.69595,             0.60417,             0.67952,             0.45544,            0.011168,           0.0033788,           0.0044458,           0.0022818,           0.0022818,           0.0022818
                 170,           0.0081283,           0.0081983,           0.0049934,             0.62288,             0.61667,             0.67345,             0.44521,            0.011381,           0.0033554,           0.0045415,           0.0022755,           0.0022755,           0.0022755
                 171,           0.0078578,            0.008307,             0.00496,             0.63361,             0.64864,             0.65829,             0.43074,            0.011417,            0.003377,           0.0044934,           0.0022692,           0.0022692,           0.0022692
                 172,           0.0078764,            0.008395,           0.0049022,              0.6238,              0.6125,             0.65424,             0.42571,            0.011721,           0.0033702,           0.0045082,           0.0022629,           0.0022629,           0.0022629
                 173,           0.0080666,           0.0081105,           0.0049936,             0.59263,             0.68333,             0.66165,             0.44046,            0.011542,           0.0033234,           0.0044765,           0.0022566,           0.0022566,           0.0022566
                 174,           0.0079587,           0.0084959,           0.0049606,             0.63672,             0.66667,             0.67699,             0.44916,            0.011361,            0.003405,           0.0042559,           0.0022503,           0.0022503,           0.0022503
                 175,           0.0080978,           0.0081787,           0.0049908,             0.59809,             0.63333,             0.65984,             0.43099,            0.011967,           0.0033777,           0.0044234,            0.002244,            0.002244,            0.002244
                 176,            0.008081,           0.0082735,           0.0048803,             0.58106,             0.62346,             0.66258,             0.44027,             0.01254,           0.0033453,           0.0044905,           0.0022377,           0.0022377,           0.0022377
                 177,           0.0078274,           0.0082657,           0.0049497,              0.6384,             0.59583,             0.68945,             0.46073,            0.012321,           0.0033426,           0.0043795,           0.0022314,           0.0022314,           0.0022314
                 178,           0.0080184,           0.0084852,           0.0049796,             0.63302,              0.6419,             0.67551,             0.44413,            0.011744,           0.0033832,           0.0042967,           0.0022251,           0.0022251,           0.0022251
                 179,           0.0081927,            0.008432,           0.0048179,             0.62309,             0.69167,             0.67182,             0.44367,            0.011466,           0.0034057,           0.0043743,           0.0022188,           0.0022188,           0.0022188
                 180,           0.0080224,           0.0084062,           0.0049814,             0.59673,             0.65417,             0.65501,             0.43883,            0.011728,           0.0034066,            0.004369,           0.0022125,           0.0022125,           0.0022125
                 181,           0.0078164,           0.0081415,           0.0048534,             0.65279,             0.65417,             0.66431,             0.44196,            0.011472,           0.0033965,           0.0043263,           0.0022062,           0.0022062,           0.0022062
                 182,           0.0079921,            0.008113,            0.004889,             0.65461,              0.6625,             0.67685,             0.45418,            0.011534,           0.0033627,           0.0041536,           0.0021999,           0.0021999,           0.0021999
                 183,           0.0079214,           0.0082419,           0.0048505,             0.59042,             0.66906,             0.67233,             0.44526,            0.011969,           0.0033624,           0.0043796,           0.0021936,           0.0021936,           0.0021936
                 184,           0.0079245,           0.0083318,           0.0048853,             0.54897,             0.67161,             0.67608,             0.45395,            0.011544,           0.0033787,           0.0044537,           0.0021873,           0.0021873,           0.0021873
                 185,           0.0078184,           0.0083566,           0.0049128,             0.64748,             0.59308,             0.66348,             0.44744,            0.011774,           0.0033566,           0.0044636,            0.002181,            0.002181,            0.002181
                 186,           0.0081184,           0.0082056,           0.0047999,              0.6534,             0.58845,             0.66925,             0.44919,            0.011884,           0.0033505,           0.0043943,           0.0021747,           0.0021747,           0.0021747
                 187,           0.0079659,           0.0083313,           0.0049347,             0.65237,             0.59583,             0.65869,              0.4345,            0.012118,           0.0033807,           0.0044811,           0.0021684,           0.0021684,           0.0021684
                 188,           0.0078866,            0.008324,           0.0048015,             0.67244,             0.60417,             0.66856,             0.44216,            0.011917,           0.0033808,             0.00444,           0.0021621,           0.0021621,           0.0021621
                 189,           0.0079951,           0.0082413,           0.0047256,             0.55509,             0.69167,             0.69128,             0.45462,            0.011667,           0.0033669,           0.0043885,           0.0021558,           0.0021558,           0.0021558
                 190,           0.0079602,             0.00829,           0.0049235,             0.55143,              0.6375,             0.66321,             0.44029,            0.011548,           0.0033703,           0.0046131,           0.0021495,           0.0021495,           0.0021495
                 191,           0.0079868,           0.0080178,           0.0048469,             0.62772,             0.59694,             0.67816,             0.44642,              0.0117,            0.003374,           0.0044812,           0.0021432,           0.0021432,           0.0021432
                 192,           0.0079211,           0.0081839,           0.0047297,             0.61273,             0.63152,             0.65987,              0.4348,            0.011901,           0.0033368,           0.0046765,           0.0021369,           0.0021369,           0.0021369
                 193,           0.0080207,           0.0082247,           0.0047211,             0.60122,             0.61667,             0.65747,             0.43668,             0.01194,           0.0033331,           0.0046121,           0.0021306,           0.0021306,           0.0021306
                 194,           0.0079491,           0.0082801,            0.004804,             0.54743,             0.65034,             0.65662,             0.44079,            0.011623,           0.0033626,           0.0046731,           0.0021243,           0.0021243,           0.0021243
                 195,           0.0079085,           0.0081981,           0.0049417,             0.56383,             0.68333,             0.68656,             0.46407,             0.01162,           0.0033438,           0.0043516,            0.002118,            0.002118,            0.002118
                 196,           0.0078933,           0.0082972,           0.0048345,             0.60751,             0.67622,             0.69172,             0.47049,            0.011172,           0.0033216,           0.0042134,           0.0021117,           0.0021117,           0.0021117
                 197,           0.0080666,           0.0082984,           0.0048557,              0.6032,             0.70833,             0.69215,             0.45461,            0.011724,           0.0033414,           0.0043433,           0.0021054,           0.0021054,           0.0021054
                 198,           0.0080988,           0.0082906,           0.0048579,             0.60366,             0.66843,             0.67832,             0.44113,            0.011846,           0.0033669,           0.0044252,           0.0020991,           0.0020991,           0.0020991
                 199,           0.0079191,           0.0082927,           0.0048001,             0.58353,             0.68743,             0.67123,             0.44716,            0.011416,           0.0033332,           0.0043989,           0.0020928,           0.0020928,           0.0020928
                 200,           0.0079144,           0.0081016,           0.0046192,             0.60341,               0.675,              0.6959,             0.46447,            0.011989,           0.0033049,           0.0041371,           0.0020865,           0.0020865,           0.0020865
                 201,           0.0079089,           0.0081575,           0.0048104,             0.59748,             0.67917,             0.69316,             0.45675,            0.011554,           0.0033627,           0.0042776,           0.0020802,           0.0020802,           0.0020802
                 202,           0.0078618,           0.0080213,            0.004814,             0.64011,                0.65,             0.69792,             0.46189,             0.01136,           0.0033669,           0.0042938,           0.0020739,           0.0020739,           0.0020739
                 203,           0.0079972,           0.0082361,           0.0047984,             0.63429,             0.69524,             0.68957,             0.45725,            0.012274,           0.0033168,           0.0041909,           0.0020676,           0.0020676,           0.0020676
                 204,           0.0078492,            0.008158,            0.004479,             0.59997,             0.66305,             0.68248,                0.45,            0.011437,           0.0033846,           0.0044134,           0.0020613,           0.0020613,           0.0020613
                 205,           0.0079229,           0.0082823,           0.0047637,             0.65497,                0.65,             0.69934,             0.46166,            0.011347,           0.0033436,           0.0044273,            0.002055,            0.002055,            0.002055
                 206,           0.0079851,           0.0083339,           0.0046293,             0.61999,             0.67083,             0.69126,             0.46226,            0.011482,           0.0033342,           0.0045419,           0.0020487,           0.0020487,           0.0020487
                 207,           0.0078966,           0.0081444,           0.0047886,             0.65514,             0.66871,             0.70112,             0.47338,             0.01123,           0.0033502,           0.0043815,           0.0020424,           0.0020424,           0.0020424
                 208,           0.0078459,           0.0083097,           0.0046845,             0.59932,             0.70833,             0.71747,             0.48538,            0.011433,           0.0033442,             0.00438,           0.0020361,           0.0020361,           0.0020361
                 209,           0.0077685,           0.0081458,            0.004704,             0.60093,             0.70438,             0.68788,             0.45795,            0.011166,           0.0033645,           0.0044464,           0.0020298,           0.0020298,           0.0020298
                 210,           0.0079212,           0.0081396,           0.0045726,             0.61183,             0.70833,             0.69257,             0.46075,             0.01124,           0.0033898,           0.0045725,           0.0020235,           0.0020235,           0.0020235
                 211,           0.0078023,           0.0082091,           0.0047004,             0.58445,             0.68333,               0.702,             0.46305,            0.011213,           0.0033612,           0.0045796,           0.0020172,           0.0020172,           0.0020172
                 212,           0.0077813,           0.0081287,           0.0048653,             0.57578,              0.7125,             0.70122,             0.46561,            0.011924,            0.003329,           0.0044507,           0.0020109,           0.0020109,           0.0020109
                 213,           0.0078163,           0.0081889,           0.0046518,             0.57292,             0.71225,             0.68587,             0.46087,            0.011443,           0.0033721,           0.0044995,           0.0020046,           0.0020046,           0.0020046
                 214,           0.0078381,           0.0082075,           0.0048751,             0.66728,             0.68333,             0.69328,             0.46252,            0.011115,           0.0033713,           0.0043727,           0.0019983,           0.0019983,           0.0019983
                 215,           0.0078891,           0.0081732,           0.0045057,             0.55437,             0.69167,             0.67919,             0.45689,            0.011258,           0.0033749,           0.0045698,            0.001992,            0.001992,            0.001992
                 216,           0.0076213,           0.0081436,           0.0047321,             0.57634,             0.70417,             0.68317,             0.45427,            0.010945,           0.0033575,           0.0047415,           0.0019857,           0.0019857,           0.0019857
                 217,            0.007811,           0.0080142,           0.0046239,             0.57022,             0.69091,             0.69472,             0.45561,            0.011117,           0.0033523,           0.0045235,           0.0019794,           0.0019794,           0.0019794
                 218,           0.0078128,           0.0081707,           0.0048387,             0.59873,              0.6875,             0.68947,             0.44674,            0.011316,            0.003369,            0.004543,           0.0019731,           0.0019731,           0.0019731
                 219,           0.0076045,           0.0080981,           0.0048052,             0.60081,             0.69479,             0.68422,             0.45403,            0.011204,           0.0033468,           0.0044873,           0.0019668,           0.0019668,           0.0019668
                 220,           0.0077345,           0.0083013,           0.0047779,              0.5735,             0.72917,             0.69368,              0.4661,            0.011075,           0.0033385,           0.0044219,           0.0019605,           0.0019605,           0.0019605
                 221,           0.0076736,           0.0079604,           0.0044694,             0.57758,             0.66048,             0.68865,              0.4524,              0.0115,           0.0033574,           0.0044532,           0.0019542,           0.0019542,           0.0019542
                 222,           0.0079284,           0.0080961,           0.0046428,             0.64567,             0.65054,             0.68488,             0.45362,             0.01122,           0.0033986,            0.004475,           0.0019479,           0.0019479,           0.0019479
                 223,           0.0079332,           0.0083715,           0.0045763,             0.61389,             0.65417,             0.68811,             0.45248,            0.011413,           0.0033933,           0.0044933,           0.0019417,           0.0019417,           0.0019417
                 224,           0.0077203,           0.0080643,           0.0046416,               0.613,               0.675,             0.69068,             0.45309,             0.01139,           0.0033886,           0.0044317,           0.0019354,           0.0019354,           0.0019354
                 225,           0.0076663,           0.0080249,           0.0044501,             0.56238,             0.69167,             0.66652,             0.43742,            0.011458,           0.0033933,           0.0045037,           0.0019291,           0.0019291,           0.0019291
                 226,           0.0079382,           0.0083955,           0.0045426,             0.60715,             0.68376,             0.66982,             0.43881,            0.011137,           0.0034047,           0.0044605,           0.0019228,           0.0019228,           0.0019228
                 227,           0.0078191,           0.0081923,           0.0046343,             0.61176,               0.639,             0.67543,             0.44042,            0.011483,           0.0034236,           0.0044833,           0.0019165,           0.0019165,           0.0019165
                 228,           0.0077916,           0.0080418,           0.0047021,             0.62711,             0.62016,             0.66968,             0.44113,            0.011509,           0.0033813,           0.0045233,           0.0019102,           0.0019102,           0.0019102
                 229,           0.0076798,            0.008008,           0.0046985,              0.7081,             0.58178,             0.68024,             0.44697,            0.011378,           0.0033845,           0.0044358,           0.0019039,           0.0019039,           0.0019039
                 230,           0.0077988,           0.0080558,           0.0048257,             0.57645,               0.675,             0.68526,             0.44561,            0.011386,           0.0033601,           0.0043166,           0.0018976,           0.0018976,           0.0018976
                 231,           0.0077796,           0.0082916,           0.0048435,             0.64353,             0.63333,             0.68658,             0.46052,            0.011364,           0.0033707,           0.0042989,           0.0018913,           0.0018913,           0.0018913
                 232,           0.0077729,           0.0081055,           0.0044324,             0.53181,             0.68333,             0.68092,             0.45523,            0.011427,           0.0033613,           0.0043601,            0.001885,            0.001885,            0.001885
                 233,           0.0076245,           0.0081928,            0.004411,             0.56331,             0.71527,             0.67855,             0.45103,            0.011463,           0.0033352,           0.0045196,           0.0018787,           0.0018787,           0.0018787
                 234,           0.0078287,           0.0081383,           0.0045985,             0.55904,             0.72991,              0.6843,             0.45383,            0.011446,           0.0033375,           0.0044563,           0.0018724,           0.0018724,           0.0018724
                 235,           0.0078241,           0.0082512,           0.0047129,             0.61849,              0.6625,             0.68428,             0.45836,            0.011388,            0.003362,           0.0043356,           0.0018661,           0.0018661,           0.0018661
                 236,           0.0076329,           0.0080383,           0.0045795,             0.58952,             0.65384,             0.68193,             0.44745,            0.011456,           0.0033428,           0.0044463,           0.0018598,           0.0018598,           0.0018598
                 237,           0.0076849,           0.0084127,            0.004641,             0.55825,             0.72779,             0.68378,             0.44932,            0.011258,           0.0033213,            0.004456,           0.0018535,           0.0018535,           0.0018535
                 238,           0.0076433,           0.0081052,           0.0044673,             0.59974,             0.69167,             0.69279,             0.45995,            0.011228,           0.0033251,           0.0044159,           0.0018472,           0.0018472,           0.0018472
                 239,           0.0075961,           0.0079425,           0.0046119,             0.64014,             0.66671,             0.70981,             0.47139,            0.011244,           0.0032984,           0.0043408,           0.0018409,           0.0018409,           0.0018409
                 240,           0.0076713,           0.0081282,           0.0045895,             0.63772,             0.62917,             0.70889,             0.47148,            0.011306,           0.0032891,           0.0044073,           0.0018346,           0.0018346,           0.0018346
                 241,           0.0076902,           0.0081561,           0.0044885,             0.59481,             0.70514,             0.70022,             0.46149,            0.011401,           0.0033137,           0.0043431,           0.0018283,           0.0018283,           0.0018283
                 242,           0.0076756,           0.0081614,           0.0045511,             0.63923,             0.66656,             0.70932,              0.4655,            0.011356,           0.0033141,            0.004248,            0.001822,            0.001822,            0.001822
                 243,           0.0078824,           0.0083654,           0.0044942,             0.58889,             0.74167,              0.7028,             0.46666,            0.011314,           0.0033148,           0.0044053,           0.0018157,           0.0018157,           0.0018157
                 244,           0.0077832,           0.0080676,           0.0045347,             0.59072,              0.7018,              0.7007,             0.46618,            0.011242,           0.0033396,           0.0044414,           0.0018094,           0.0018094,           0.0018094
                 245,           0.0077856,           0.0083717,           0.0046849,             0.62412,             0.68987,             0.70601,             0.47152,            0.011168,           0.0033555,            0.004315,           0.0018031,           0.0018031,           0.0018031
                 246,           0.0076326,           0.0080996,           0.0044522,             0.58815,             0.70477,             0.68817,             0.45992,             0.01126,           0.0033643,           0.0042959,           0.0017968,           0.0017968,           0.0017968
                 247,           0.0075743,           0.0079459,           0.0046673,             0.60128,             0.71667,             0.69091,             0.46496,            0.011236,           0.0033568,           0.0041393,           0.0017905,           0.0017905,           0.0017905
                 248,           0.0076247,           0.0081497,           0.0045117,              0.5887,             0.69889,             0.69952,             0.47231,            0.011439,           0.0033687,           0.0041117,           0.0017842,           0.0017842,           0.0017842
                 249,           0.0075709,            0.008003,           0.0045067,             0.59113,              0.7375,             0.69762,              0.4649,             0.01139,           0.0033729,           0.0041477,           0.0017779,           0.0017779,           0.0017779
                 250,           0.0074984,            0.008135,           0.0044989,             0.58185,             0.70417,             0.68868,             0.45765,            0.011412,           0.0033756,           0.0041832,           0.0017716,           0.0017716,           0.0017716
                 251,            0.007722,            0.008273,            0.004721,             0.57598,                 0.7,             0.68834,             0.45548,            0.011375,           0.0033821,           0.0041965,           0.0017653,           0.0017653,           0.0017653
                 252,           0.0077393,           0.0081009,           0.0043882,             0.61099,             0.72354,             0.69773,             0.46561,            0.011362,           0.0033684,           0.0041546,            0.001759,            0.001759,            0.001759
                 253,           0.0077283,           0.0080195,           0.0043709,             0.61574,             0.69355,             0.70216,             0.46789,            0.011486,           0.0033532,            0.004183,           0.0017527,           0.0017527,           0.0017527
                 254,           0.0078676,           0.0080643,           0.0044457,             0.60487,             0.69933,              0.7078,             0.47298,             0.01141,           0.0033734,            0.004213,           0.0017464,           0.0017464,           0.0017464
                 255,           0.0075963,           0.0081758,           0.0045581,             0.66921,             0.62083,             0.70415,              0.4662,            0.011501,           0.0033918,            0.004213,           0.0017401,           0.0017401,           0.0017401
                 256,           0.0077341,           0.0080842,           0.0044844,             0.58517,             0.69739,             0.69693,             0.46235,            0.011471,           0.0033874,           0.0042986,           0.0017338,           0.0017338,           0.0017338
                 257,           0.0075955,           0.0080363,           0.0044208,             0.59935,                 0.7,             0.70314,             0.46171,            0.011549,           0.0033772,           0.0041809,           0.0017275,           0.0017275,           0.0017275
                 258,           0.0075376,           0.0080739,           0.0045953,              0.5836,             0.70833,             0.71846,             0.47106,            0.011415,            0.003378,           0.0041765,           0.0017212,           0.0017212,           0.0017212
                 259,           0.0077695,           0.0082209,           0.0045417,             0.60004,             0.68511,               0.697,             0.46477,            0.011391,           0.0033768,           0.0042006,           0.0017149,           0.0017149,           0.0017149
                 260,           0.0076987,           0.0079751,           0.0044183,             0.61381,             0.70417,             0.69522,              0.4594,            0.011348,            0.003375,           0.0042483,           0.0017086,           0.0017086,           0.0017086
                 261,           0.0076651,           0.0080873,            0.004512,             0.62744,             0.64167,             0.70934,             0.46333,            0.011301,           0.0033824,           0.0042265,           0.0017023,           0.0017023,           0.0017023
                 262,           0.0076268,            0.008332,           0.0046198,             0.63088,             0.65729,             0.70506,             0.46618,            0.011254,           0.0033893,           0.0041678,            0.001696,            0.001696,            0.001696
                 263,           0.0076083,           0.0079258,           0.0045574,             0.67207,              0.6887,             0.71661,             0.47453,            0.011213,            0.003383,           0.0040076,           0.0016897,           0.0016897,           0.0016897
                 264,            0.007698,           0.0082957,           0.0046397,             0.63056,             0.67652,             0.71316,             0.47706,            0.011126,           0.0033874,           0.0040576,           0.0016834,           0.0016834,           0.0016834
                 265,           0.0075639,           0.0079953,           0.0046025,             0.63926,             0.69167,             0.71568,             0.47851,            0.011222,           0.0033843,           0.0040966,           0.0016771,           0.0016771,           0.0016771
                 266,            0.007523,           0.0080548,           0.0044028,             0.65908,              0.6682,             0.71057,             0.47374,            0.011412,           0.0033816,           0.0041734,           0.0016708,           0.0016708,           0.0016708
                 267,           0.0076119,           0.0078522,           0.0045197,             0.63511,             0.66397,              0.7095,             0.46981,            0.011337,           0.0033686,           0.0042686,           0.0016645,           0.0016645,           0.0016645
                 268,           0.0075195,           0.0081455,           0.0043977,             0.60294,             0.66667,             0.69969,             0.46734,            0.011353,           0.0033626,           0.0043039,           0.0016582,           0.0016582,           0.0016582
                 269,           0.0075133,           0.0082035,           0.0044348,             0.60926,             0.67083,              0.6944,              0.4675,            0.011499,           0.0033486,           0.0043464,           0.0016519,           0.0016519,           0.0016519
                 270,           0.0075803,           0.0080359,            0.004338,             0.65016,             0.65417,              0.7016,              0.4714,            0.011573,            0.003351,           0.0043234,           0.0016456,           0.0016456,           0.0016456
                 271,           0.0075877,           0.0079378,           0.0043214,             0.60751,             0.65417,             0.70346,             0.47178,            0.011592,           0.0033494,           0.0043095,           0.0016393,           0.0016393,           0.0016393
                 272,           0.0074622,           0.0078874,           0.0046191,             0.59732,             0.67917,             0.70428,              0.4703,            0.011566,            0.003337,           0.0042829,            0.001633,            0.001633,            0.001633
                 273,           0.0074961,           0.0078267,           0.0044878,             0.62404,             0.68333,             0.70255,             0.46768,            0.011499,           0.0033562,           0.0043171,           0.0016267,           0.0016267,           0.0016267
                 274,           0.0076499,           0.0079636,           0.0045105,             0.59215,              0.6875,             0.68644,             0.45663,            0.011464,           0.0033353,           0.0043156,           0.0016204,           0.0016204,           0.0016204
                 275,           0.0075952,           0.0083825,           0.0045604,              0.6154,             0.69583,             0.69302,             0.46601,            0.011431,            0.003324,           0.0042175,           0.0016141,           0.0016141,           0.0016141
                 276,           0.0074664,           0.0079638,           0.0046015,             0.61326,             0.70111,             0.69359,             0.46584,            0.011352,           0.0033343,           0.0042531,           0.0016078,           0.0016078,           0.0016078
                 277,           0.0078006,           0.0082258,           0.0045474,             0.62174,             0.70417,             0.69231,             0.46903,            0.011311,           0.0033428,           0.0042618,           0.0016015,           0.0016015,           0.0016015
                 278,           0.0076152,           0.0082132,           0.0044584,             0.62441,             0.66346,             0.69752,             0.47236,            0.011333,           0.0033359,           0.0042309,           0.0015952,           0.0015952,           0.0015952
                 279,           0.0075389,            0.008138,           0.0044603,             0.63041,             0.67917,               0.697,              0.4747,            0.011294,           0.0033335,            0.004207,           0.0015889,           0.0015889,           0.0015889
                 280,           0.0075065,           0.0080506,           0.0045895,             0.62289,              0.6596,             0.69431,             0.47173,            0.011312,           0.0033407,            0.004178,           0.0015826,           0.0015826,           0.0015826
                 281,           0.0075323,            0.007961,           0.0044995,             0.65748,             0.66667,             0.70076,             0.47047,            0.011274,           0.0033456,           0.0041859,           0.0015763,           0.0015763,           0.0015763
                 282,           0.0075895,           0.0082388,           0.0045964,             0.66196,             0.66877,             0.71295,             0.47457,            0.011248,           0.0033411,           0.0041445,             0.00157,             0.00157,             0.00157
                 283,            0.007434,           0.0079517,           0.0045092,              0.6322,              0.6652,             0.71967,              0.4796,             0.01124,           0.0033338,           0.0041516,           0.0015637,           0.0015637,           0.0015637
                 284,           0.0074544,           0.0080807,           0.0044418,             0.59061,             0.74167,             0.71805,             0.48045,             0.01128,           0.0033354,           0.0041982,           0.0015574,           0.0015574,           0.0015574
                 285,           0.0075437,           0.0081673,            0.004278,             0.61402,               0.725,             0.70963,             0.47853,            0.011271,           0.0033372,           0.0042093,           0.0015511,           0.0015511,           0.0015511
                 286,           0.0073413,           0.0080663,           0.0043241,             0.60631,             0.72917,             0.70914,             0.47286,            0.011291,           0.0033352,           0.0042696,           0.0015448,           0.0015448,           0.0015448
                 287,            0.007802,           0.0082252,           0.0044146,             0.60084,             0.74387,             0.70623,              0.4679,            0.011296,           0.0033443,           0.0042706,           0.0015385,           0.0015385,           0.0015385
                 288,           0.0075582,           0.0079637,           0.0044441,             0.59416,             0.74583,              0.6982,             0.46027,            0.011208,           0.0033481,           0.0042935,           0.0015322,           0.0015322,           0.0015322
                 289,           0.0077363,           0.0082837,           0.0045589,             0.59588,             0.74252,             0.70607,             0.46658,            0.011199,            0.003352,           0.0041619,           0.0015259,           0.0015259,           0.0015259
                 290,           0.0076214,           0.0080191,           0.0043709,             0.61151,              0.7125,             0.70539,             0.47406,            0.011144,           0.0033472,           0.0041752,           0.0015196,           0.0015196,           0.0015196
                 291,           0.0075611,           0.0079059,           0.0041281,              0.6159,              0.6676,             0.70605,             0.47337,            0.011176,           0.0033337,           0.0042291,           0.0015133,           0.0015133,           0.0015133
                 292,           0.0075163,           0.0081539,           0.0042636,             0.58418,             0.74583,             0.71012,             0.47654,             0.01119,             0.00333,            0.004195,            0.001507,            0.001507,            0.001507
                 293,            0.007395,           0.0080446,           0.0044764,             0.60539,             0.73679,             0.71021,             0.48302,            0.011167,           0.0033251,           0.0041365,           0.0015007,           0.0015007,           0.0015007
                 294,           0.0076091,           0.0081287,            0.004302,             0.60741,             0.75989,             0.71713,             0.48318,            0.011027,           0.0033427,           0.0041731,           0.0014944,           0.0014944,           0.0014944
                 295,           0.0075563,           0.0079517,           0.0043061,              0.6224,             0.75633,             0.71346,             0.47577,            0.011055,           0.0033425,           0.0042457,           0.0014881,           0.0014881,           0.0014881
                 296,           0.0075821,           0.0079164,           0.0041214,             0.61796,             0.77885,             0.71266,             0.47642,             0.01106,           0.0033449,           0.0042132,           0.0014818,           0.0014818,           0.0014818
                 297,           0.0075132,           0.0080437,           0.0041596,             0.60849,             0.72228,             0.72276,             0.48122,            0.011103,           0.0033489,           0.0041991,           0.0014755,           0.0014755,           0.0014755
                 298,           0.0073312,           0.0078445,           0.0043738,              0.6491,              0.7125,             0.72489,             0.48502,            0.011143,           0.0033438,           0.0041706,           0.0014692,           0.0014692,           0.0014692
                 299,           0.0074296,           0.0080649,           0.0042474,             0.65847,             0.69731,             0.72874,             0.48646,            0.011161,           0.0033372,           0.0042013,           0.0014629,           0.0014629,           0.0014629
                 300,            0.007364,           0.0076946,           0.0044145,             0.65345,             0.69583,             0.72428,             0.48735,            0.011184,           0.0033407,           0.0042242,           0.0014566,           0.0014566,           0.0014566
                 301,             0.00764,           0.0082454,           0.0044279,              0.6437,             0.72464,             0.73176,             0.48686,            0.011099,           0.0033465,           0.0041845,           0.0014503,           0.0014503,           0.0014503
                 302,           0.0073473,           0.0080287,           0.0043306,             0.62793,             0.69733,             0.73683,             0.49098,            0.011052,           0.0033422,           0.0041709,            0.001444,            0.001444,            0.001444
                 303,           0.0074007,           0.0080535,           0.0043144,             0.65393,             0.70461,             0.74263,             0.49026,            0.011071,           0.0033468,           0.0041266,           0.0014377,           0.0014377,           0.0014377
                 304,            0.007466,           0.0079716,           0.0043749,             0.69712,               0.675,             0.73966,             0.49215,            0.011044,           0.0033388,           0.0040759,           0.0014314,           0.0014314,           0.0014314
                 305,           0.0074167,           0.0078656,           0.0042597,             0.65484,             0.73333,             0.74334,              0.4896,             0.01105,           0.0033411,           0.0040262,           0.0014251,           0.0014251,           0.0014251
                 306,           0.0074965,           0.0081783,           0.0042356,             0.65201,             0.72917,             0.74543,             0.49213,            0.011039,           0.0033402,           0.0039757,           0.0014188,           0.0014188,           0.0014188
                 307,           0.0073809,           0.0078726,           0.0043487,             0.65867,              0.7149,             0.74278,             0.49559,            0.011021,           0.0033379,           0.0039776,           0.0014125,           0.0014125,           0.0014125
                 308,           0.0074525,            0.008187,           0.0042562,             0.66806,             0.72917,              0.7494,             0.49399,            0.011061,           0.0033326,           0.0039734,           0.0014062,           0.0014062,           0.0014062
                 309,           0.0073153,           0.0078797,           0.0041091,             0.68867,             0.70404,             0.74426,             0.49335,            0.011102,           0.0033275,           0.0040074,           0.0013999,           0.0013999,           0.0013999
