               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.020839,           0.0099713,           0.0094562,             0.86697,             0.69666,             0.78183,             0.57467,            0.011361,           0.0037074,           0.0095639,           0.0069706,           0.0069706,           0.0069706
                 155,            0.018046,           0.0091276,           0.0048993,             0.58364,             0.77902,             0.67028,             0.53385,            0.011751,              0.0027,            0.011707,           0.0069508,           0.0069508,           0.0069508
                 156,            0.017979,           0.0099322,           0.0068896,             0.51958,             0.69097,             0.62806,             0.46195,            0.012737,            0.003069,            0.017114,            0.006931,            0.006931,            0.006931
                 157,            0.018908,           0.0091072,           0.0069377,              0.5115,             0.88889,             0.62658,             0.50641,            0.010661,           0.0025639,            0.016235,           0.0069112,           0.0069112,           0.0069112
                 158,            0.016366,           0.0090527,           0.0057193,             0.52117,             0.88889,             0.63968,             0.51689,            0.011817,           0.0026413,            0.016089,           0.0068914,           0.0068914,           0.0068914
                 159,            0.017201,           0.0088854,           0.0087101,             0.55714,             0.85764,             0.68079,             0.53626,            0.010771,           0.0031211,            0.013959,           0.0068716,           0.0068716,           0.0068716
                 160,            0.019948,           0.0093965,            0.008287,             0.52579,             0.83333,             0.65292,             0.50035,            0.010592,           0.0031697,            0.014455,           0.0068518,           0.0068518,           0.0068518
                 161,            0.018402,           0.0098331,           0.0058099,              0.6064,             0.69097,             0.67157,             0.52827,            0.011165,           0.0030103,            0.018994,            0.006832,            0.006832,            0.006832
                 162,            0.019885,           0.0095776,           0.0074184,             0.59671,             0.72222,             0.64635,             0.51396,           0.0097968,           0.0026557,            0.013998,           0.0068122,           0.0068122,           0.0068122
                 163,            0.017575,           0.0088463,           0.0068663,              0.6129,             0.71469,             0.59922,              0.4453,            0.013493,           0.0036372,            0.012498,           0.0067924,           0.0067924,           0.0067924
                 164,            0.022071,           0.0096001,           0.0078043,             0.58228,             0.84264,             0.71675,             0.57756,            0.012735,           0.0026094,            0.010881,           0.0067726,           0.0067726,           0.0067726
                 165,            0.015052,           0.0082055,           0.0052918,             0.56826,             0.80208,             0.67404,             0.54868,            0.009339,           0.0029438,            0.012366,           0.0067528,           0.0067528,           0.0067528
                 166,             0.01829,           0.0090702,           0.0070725,              0.5815,             0.82829,             0.67792,             0.53594,             0.01213,           0.0033256,            0.013808,            0.006733,            0.006733,            0.006733
                 167,            0.019551,           0.0099888,            0.010322,             0.62126,             0.68403,             0.73883,             0.48394,            0.017299,           0.0042265,            0.010057,           0.0067132,           0.0067132,           0.0067132
                 168,             0.02034,           0.0091197,           0.0072901,             0.57755,             0.65972,              0.6323,              0.3959,            0.016591,            0.004135,            0.011678,           0.0066934,           0.0066934,           0.0066934
                 169,            0.020157,           0.0092886,           0.0062987,             0.48709,             0.80692,             0.53385,             0.38616,            0.010827,           0.0034622,             0.01474,           0.0066736,           0.0066736,           0.0066736
                 170,            0.022536,            0.009321,            0.006899,             0.50401,             0.81595,             0.52575,             0.39126,            0.011494,           0.0032149,            0.018579,           0.0066538,           0.0066538,           0.0066538
                 171,            0.016976,            0.008886,           0.0057626,             0.53261,             0.86388,             0.59647,             0.47491,            0.011629,           0.0028147,            0.014276,            0.006634,            0.006634,            0.006634
                 172,            0.018732,           0.0087169,           0.0048042,             0.56111,             0.78099,             0.62204,             0.51078,             0.00971,           0.0027798,            0.015442,           0.0066142,           0.0066142,           0.0066142
                 173,            0.021757,            0.010173,           0.0059402,             0.57044,              0.8334,             0.72548,             0.51688,            0.012943,           0.0042495,            0.036487,           0.0065944,           0.0065944,           0.0065944
                 174,            0.016652,           0.0091041,           0.0069681,             0.52955,             0.89062,             0.63293,             0.53489,           0.0076824,           0.0027687,            0.011986,           0.0065746,           0.0065746,           0.0065746
                 175,            0.018611,           0.0087292,           0.0084701,             0.47062,              0.7121,             0.53759,             0.40414,           0.0088712,           0.0030912,            0.014916,           0.0065548,           0.0065548,           0.0065548
                 176,            0.019417,           0.0094679,           0.0080523,             0.51885,             0.77561,             0.52066,             0.32035,            0.019353,           0.0051443,            0.010657,            0.006535,            0.006535,            0.006535
                 177,            0.018775,           0.0092251,           0.0077743,             0.53658,             0.76491,             0.60887,             0.45961,            0.009657,           0.0029047,             0.01381,           0.0065152,           0.0065152,           0.0065152
                 178,            0.017797,           0.0098221,           0.0065052,             0.53583,             0.72222,             0.61049,             0.48697,           0.0097061,           0.0025402,             0.01326,           0.0064954,           0.0064954,           0.0064954
                 179,            0.018455,           0.0093176,           0.0079714,             0.62467,             0.72222,             0.65292,             0.52995,            0.010595,           0.0025376,            0.013054,           0.0064756,           0.0064756,           0.0064756
                 180,            0.018329,           0.0097397,           0.0057939,             0.53045,             0.65972,             0.60801,             0.46035,            0.013052,           0.0033111,             0.01287,           0.0064558,           0.0064558,           0.0064558
                 181,            0.019535,           0.0084871,           0.0057306,             0.61146,             0.83001,             0.63259,              0.5197,            0.010168,           0.0025192,              0.0117,            0.006436,            0.006436,            0.006436
                 182,            0.016416,           0.0085419,           0.0074679,             0.56652,             0.88889,             0.66227,             0.53932,           0.0087176,           0.0023573,            0.010493,           0.0064162,           0.0064162,           0.0064162
                 183,            0.019449,           0.0094652,           0.0060805,             0.71543,             0.76529,             0.70968,             0.60103,           0.0089003,            0.002385,            0.011199,           0.0063964,           0.0063964,           0.0063964
                 184,            0.019354,           0.0093691,           0.0058933,             0.66992,             0.68069,             0.69003,             0.56903,           0.0093162,           0.0025657,            0.012139,           0.0063766,           0.0063766,           0.0063766
                 185,            0.021801,           0.0093571,           0.0062905,             0.47633,             0.77778,              0.6523,             0.51699,            0.010354,            0.003178,             0.01969,           0.0063568,           0.0063568,           0.0063568
                 186,            0.017704,            0.010231,           0.0065483,             0.56974,             0.64795,             0.62779,             0.52532,           0.0083115,           0.0025092,             0.01328,            0.006337,            0.006337,            0.006337
                 187,             0.01846,           0.0094302,            0.009552,             0.49329,             0.72222,             0.66043,              0.5308,           0.0076963,            0.002981,             0.01235,           0.0063172,           0.0063172,           0.0063172
                 188,            0.022488,           0.0098237,           0.0077525,             0.49785,             0.78637,             0.62803,             0.52135,           0.0094976,           0.0026174,            0.011504,           0.0062974,           0.0062974,           0.0062974
                 189,            0.020286,            0.009262,            0.010192,             0.55771,             0.72026,             0.68826,             0.52511,           0.0096763,           0.0032953,            0.012168,           0.0062776,           0.0062776,           0.0062776
                 190,            0.020576,           0.0093499,           0.0050855,             0.54286,             0.74653,             0.66083,             0.46567,            0.010634,           0.0033952,           0.0095098,           0.0062578,           0.0062578,           0.0062578
                 191,            0.019995,           0.0095149,           0.0062345,             0.50175,             0.77778,             0.64398,             0.51129,            0.010133,           0.0028227,            0.011322,            0.006238,            0.006238,            0.006238
                 192,            0.021429,           0.0093548,           0.0072282,             0.50509,             0.77778,             0.63497,             0.52266,           0.0099242,           0.0027092,            0.013522,           0.0062182,           0.0062182,           0.0062182
                 193,            0.014671,           0.0084247,           0.0087058,             0.62426,             0.68214,              0.6589,             0.52993,            0.010466,            0.003063,            0.013752,           0.0061984,           0.0061984,           0.0061984
                 194,            0.017811,           0.0095821,           0.0077293,             0.55154,             0.78812,             0.55663,              0.4462,            0.011666,           0.0033011,            0.015462,           0.0061786,           0.0061786,           0.0061786
                 195,            0.017333,           0.0081499,           0.0051115,              0.4744,              0.7421,             0.52272,             0.42472,            0.011365,           0.0026168,            0.019701,           0.0061588,           0.0061588,           0.0061588
                 196,            0.017125,           0.0082796,           0.0072716,             0.55196,             0.76384,             0.54548,             0.43029,            0.012275,           0.0029624,            0.020322,            0.006139,            0.006139,            0.006139
                 197,            0.019172,            0.009617,            0.004822,             0.57922,             0.75342,             0.58397,             0.40749,            0.011934,           0.0040487,            0.018123,           0.0061192,           0.0061192,           0.0061192
                 198,            0.020569,            0.010239,           0.0053607,             0.57958,             0.77442,             0.62556,             0.51713,              0.0097,           0.0025452,            0.017084,           0.0060994,           0.0060994,           0.0060994
                 199,            0.018307,           0.0087936,           0.0038719,             0.55481,             0.79459,             0.58932,             0.46025,            0.009699,           0.0026432,            0.016848,           0.0060796,           0.0060796,           0.0060796
                 200,            0.015821,           0.0081831,           0.0049946,             0.47228,             0.71528,             0.54133,             0.41478,            0.011132,           0.0031352,            0.016833,           0.0060598,           0.0060598,           0.0060598
                 201,            0.019465,           0.0093361,           0.0052036,             0.51922,             0.77778,             0.61788,             0.49546,           0.0088482,           0.0027101,            0.016141,             0.00604,             0.00604,             0.00604
                 202,            0.018753,           0.0095297,            0.008392,             0.53826,             0.84828,             0.65005,             0.50935,           0.0088355,           0.0026314,            0.013641,           0.0060202,           0.0060202,           0.0060202
                 203,            0.015916,           0.0089838,           0.0066804,             0.65451,             0.86964,             0.76545,             0.62398,           0.0087342,           0.0025458,           0.0090034,           0.0060004,           0.0060004,           0.0060004
                 204,            0.020556,           0.0096182,           0.0084857,             0.81422,             0.71528,             0.74096,             0.51191,             0.01174,           0.0039989,           0.0098579,           0.0059806,           0.0059806,           0.0059806
                 205,            0.015654,           0.0090549,           0.0061946,             0.55282,             0.77778,             0.72552,             0.54506,            0.010553,           0.0027624,            0.012481,           0.0059608,           0.0059608,           0.0059608
                 206,            0.018329,           0.0086191,           0.0094171,             0.55111,             0.83333,               0.687,             0.52713,            0.011737,           0.0026081,            0.012843,            0.005941,            0.005941,            0.005941
                 207,            0.016213,            0.008927,           0.0052498,             0.72966,             0.74488,             0.77433,             0.58372,            0.012078,           0.0032335,            0.012194,           0.0059212,           0.0059212,           0.0059212
                 208,            0.022328,            0.008987,           0.0054241,             0.69325,             0.69097,             0.72667,             0.56918,           0.0097201,           0.0025282,            0.012812,           0.0059014,           0.0059014,           0.0059014
                 209,            0.017979,           0.0091406,           0.0055596,             0.57378,             0.75599,             0.64397,             0.50722,           0.0093865,           0.0026574,            0.014766,           0.0058816,           0.0058816,           0.0058816
                 210,            0.018905,           0.0089908,           0.0058621,             0.52415,             0.82714,              0.5796,             0.46363,           0.0092986,            0.002381,            0.019897,           0.0058618,           0.0058618,           0.0058618
                 211,            0.014994,            0.008674,           0.0049136,             0.52131,             0.78711,             0.60788,             0.50137,            0.008997,           0.0024194,            0.016626,            0.005842,            0.005842,            0.005842
                 212,             0.01773,           0.0084199,           0.0059962,             0.70875,             0.69097,             0.67793,             0.53601,            0.010041,           0.0024061,            0.014129,           0.0058222,           0.0058222,           0.0058222
                 213,            0.016154,           0.0088717,           0.0078479,             0.63305,             0.79366,             0.72979,             0.54724,           0.0097652,           0.0035668,             0.01312,           0.0058024,           0.0058024,           0.0058024
                 214,            0.018519,           0.0089812,           0.0075115,             0.62934,             0.83333,             0.76215,             0.56468,           0.0091438,           0.0032265,            0.010111,           0.0057826,           0.0057826,           0.0057826
                 215,            0.018969,           0.0089104,            0.007173,             0.65444,             0.72222,             0.71287,             0.55722,           0.0092277,           0.0031851,            0.012039,           0.0057628,           0.0057628,           0.0057628
                 216,            0.021277,           0.0092246,           0.0059662,             0.53767,             0.76647,             0.61573,             0.43245,            0.011594,           0.0037373,            0.012153,            0.005743,            0.005743,            0.005743
                 217,            0.017841,           0.0094188,           0.0070869,             0.56842,             0.70833,             0.61885,             0.39083,            0.012413,           0.0044693,            0.013546,           0.0057232,           0.0057232,           0.0057232
                 218,            0.018167,           0.0087907,            0.006768,             0.59048,              0.6568,             0.63587,             0.46983,           0.0096799,           0.0041536,            0.013487,           0.0057034,           0.0057034,           0.0057034
                 219,            0.017568,           0.0089392,           0.0040739,             0.60322,             0.65278,             0.60867,             0.47164,           0.0086285,           0.0031148,            0.015741,           0.0056836,           0.0056836,           0.0056836
                 220,            0.021352,           0.0089293,           0.0083522,             0.49959,              0.7766,              0.5972,             0.47869,           0.0093598,           0.0029413,            0.015244,           0.0056638,           0.0056638,           0.0056638
                 221,             0.01878,            0.008515,           0.0061494,             0.51311,             0.84752,             0.54518,              0.4377,            0.010334,           0.0033528,              0.0154,            0.005644,            0.005644,            0.005644
                 222,            0.016351,           0.0083771,           0.0071842,             0.48301,             0.81384,             0.52671,             0.43985,           0.0099869,           0.0028265,            0.016003,           0.0056242,           0.0056242,           0.0056242
                 223,            0.018618,           0.0082841,           0.0056956,             0.51881,               0.926,             0.55009,             0.45898,           0.0099504,           0.0027096,            0.018054,           0.0056044,           0.0056044,           0.0056044
                 224,            0.019454,           0.0096233,           0.0044114,             0.50246,             0.85469,             0.51695,             0.38984,             0.01032,            0.003426,            0.022565,           0.0055846,           0.0055846,           0.0055846
                 225,              0.0179,           0.0092404,            0.005039,             0.45502,             0.72222,             0.56667,             0.44198,           0.0098811,           0.0031374,            0.018698,           0.0055648,           0.0055648,           0.0055648
                 226,            0.016398,           0.0090407,             0.00979,             0.44624,             0.69281,             0.55907,             0.44773,            0.009194,           0.0028951,            0.020734,            0.005545,            0.005545,            0.005545
                 227,            0.019349,           0.0086323,            0.007068,             0.49335,             0.72222,             0.53295,             0.44701,           0.0092535,           0.0024583,            0.016681,           0.0055252,           0.0055252,           0.0055252
                 228,            0.016489,           0.0097681,            0.005886,             0.50991,             0.80004,             0.55914,             0.47018,           0.0096521,           0.0024808,            0.018658,           0.0055054,           0.0055054,           0.0055054
                 229,            0.015159,           0.0084315,           0.0058575,             0.51796,             0.88518,             0.55675,             0.43768,            0.012162,           0.0028892,            0.019131,           0.0054856,           0.0054856,           0.0054856
